code	parent	section	saptextdk
136349	136305	8	PK6 WATERMAN INT. BLÆKPATRON SORT
136533	136327	14	PS5 LYRECO UNIVERSALMAPPE PP A4 GRØN
136555	136327	14	PS5 LYRECO UNIVERSALMAPPE PP A4 GRÅ
136566	136327	14	PS5 LYRECO UNIVERSALMAPPE PP A4 SORT
136577	136327	14	PK25 LYRECO UNIVERSALMAPPER PP A4 ASS.
136635	0	10	ATLANTA 211 NØGLESKAB TIL 20 NØGLER
136679	0	10	ATLANTA 241 NØGLESKAB TIL 42 NØGLER
136681	136635	10	ATLANTA 261 NØGLESKAB TIL 70 NØGLER
136704	0	10	ATLANTA 141 NØGLESKAB TIL 148 NØGLER
136817	0	13	PAPERFLOW 531G BAKKEMODUL 15 RUM GRÅ
136828	0	12	PAPERFLOW 493G MULTIBLOC SKAB GRÅ
136841	0	2	PK6 TORK 120145 BASIC CENTERFEED M2
137627	0	12	STOLEUNDERLAG UDEN PIGGE 117X152 CM
137811	0	11	PK20 TESA 58003 POSTER-STRIPS
137833	0	11	LEITZ 5138 NEXXT HULAPPARAT 2-HUL SORT
137946	0	11	RAPID 23 HÆFTEPISTOL
137957	0	11	ÆSK1000 RAPID 23/8 HÆFTEKLAMMER
137968	0	11	PK1000 RAPID 23/10 HÆFTEKLAMMER
137979	0	10	PK1000 RAPID 23/14 HÆFTEKLAMMER
137981	0	11	ÆSK5000 RAPID 13/6 HÆFTEKLAMMER
137992	0	11	ÆSK5000 RAPID 13/8 HÆFTEKLAMMER
138095	0	9	ÆSK25  KORTNÅLE 10 X 7 MM RØD
138107	138095	11	ÆSK25 KORTNÅLE 10 X 7 MM TRANSPARENT
138118	138095	9	ÆSK25  KORTNÅLE 10 X 7 MM HVID
138506	0	11	ÆSK100 KORTNÅLE 4 X 15 MM ASS. FARVER
138517	138506	9	ÆSK100  KORTNÅLE 4 X 16 MM SORT
138528	0	3	GRENUTTAG 5/6 DELAT JORDAD 1,5M
138632	0	3	SKARVSLADD JORDAD FÖR INOMHUSBR. 5 M
138676	0	10	LINEX SUPER LINEAL 30 CM
138687	0	10	LINEX SUPER LINEAL 40 CM
138905	0	4	CANON BC-05 INKJET PATRON 3-FARVET
138951	0	4	CANON BX-2 FAX INKJET PATRON
138962	0	4	CANON BX-3 0884A002 FAX INKJET PATRON SO
139065	0	15	ÆSK500 HULFORSTÆRKERE TRANSPARENTE
139134	0	5	HP 51604A INKJET PATRON SORT
139269	0	8	POST-IT 651 MEMOTAPE ENGANGSDISP. 1 LIN.
139271	139269	8	POST-IT 652 MEMOTAPE ENGANGSDISP. 2 LIN.
139282	139269	9	POST-IT 658 MEMOTAPE ENGANGSDISP. 6 LIN.
139293	0	10	TIPP-EX POCKET MOUSE RETTEPEN 4,2MM
139418	0	10	LYRECO RETTELAK M/PENSEL 20ML
139453	0	9	TRODAT STEMPELPUDE 6/4911 SORT (2)
139464	319912	9	TRODAT STEMPELPUDE 6/4912 SORT (2)
139522	0	9	TRODAT STEMPELPUDE 6/4913 SORT (2)
139577	0	10	TIPP-EX ECOLUTION RETTELAK M/SVAMP 20ML
139839	0	10	TIPP-EX RAPID RETTELAK M/SVAMP 20ML
140299	0	1	PK21X226 TORK 140299 UNIVERSAL HÅNDKLÆDE
140515	0	4	PK100 APLI 7109 ETIKET 19MM DIAM. ASS.
140594	0	4	HP 06A C3906A LASERTONER
140606	0	4	HP 09A C3909A LASERTONER
140721	0	4	OKI 09002935 TYPE IIB LASERTONER
140732	140721	4	OKI 09001042 TRUMMA OL400E/EX
140743	0	4	OKI 09002390 LASERTONER
141119	0	16	PK50 TYVEK KONV. C4P V-BUND 229X324X38MM
141132	6536433	16	PK50 TYVEK KONV. E4P V-BUND 305X406X51MM
141531	0	16	BOBLEFOLIE RULLE-I-BOX 30 CM X 40 METER
141666	0	4	IMPEGA EP-B LASERTONER
141815	0	3	ENERGIZER E23A BATTERI
141963	0	15	LYRECO ELASTIKMAPPE PP A4 RØD
141974	0	6	ENERGIZER CR123AP LITHIUM BATTERI
142022	0	6	PK2 ENERGIZER LR44 KNAPPCELLEBATTERI
142066	0	16	PK50 MAILLITE F/3 LUFTBOBLEPOSE 22X33 CM
142077	142066	16	PK50 MAILLITE G/4 LUFTBOBLEPOSE 24X33 CM
142088	142066	16	PK50 MAILLITE H/5 LUFTBOBLEPOSE 27X36 CM
142099	142066	16	PK50 MAILLITE J/6 LUFTBOBLEPOSE 30X44 CM
142102	142066	16	PK50 MAILLITE K/7 LUFTBOBLEPOSE 35X47 CM
142181	141963	15	LYRECO ELASTIKMAPPE PP A4 BLÅ
142317	0	11	ÆSK40 TEGNESTIFTER ASSORTEREDE FARVER
142328	141963	15	LYRECO ELASTIKMAPPE PP A4 GRØN
142339	141963	15	LYRECO ELASTIKMAPPE PP A4 SORT
142396	142022	6	PK2 ENERGIZER LR54 KNAPPCELLEBATTERI
142454	0	4	LEXMARK 1382150 MARATHON TONERPATRON
142567	0	4	LEXMARK 69G8256 LASERTONER
142909	0	14	ROLODEX RULLEKARTOTEK T/500 KARTOTEKSKOR
143127	107101	7	PK1800 AVERY L7161 ETIKET 63,5X46,6 MM
143138	0	7	PK350 AVERY L7263Y GUL ETIKET 99,1X38,1
143151	0	7	PK1000 LYRECO MULTIETIKET 57X105 MM
143162	143151	7	PK400 LYRECO MULTIETIKET 105X148 MM
143242	107101	7	PK2100 AVERY L7160 ETIKET 63,5X38,1 MM
143253	107101	7	PK1600 AVERY L7162 ETIKET 99,1X33,9MM
143264	107101	7	PK1400 AVERY L7163 ETIKET 99,1X38,1 MM
143275	107112	7	PK100 AVERY L7167 ETIKET 199,6X289,1 MM
143286	107112	7	PK600 AVERY L7166 ETIKET 99,1X93,1 MM
143297	0	14	PS10 13681 VISITKORTLOMMER T/20 PP A4
143333	143151	7	PK100 LYRECO MULTIETIKET 210X297 MM
143344	143151	7	PK2400 LYRECO MULTIETIKET 36X70 MM
143355	143151	7	PK1600 LYRECO MULTIETIKET 37X105 MM
143388	0	7	PK400 AVERY L7562 KLAR ETIKET 99,1X33,9
143413	107112	7	PK800 AVERY L7165 ETIKET 99,1X67,7 MM
143435	143388	7	PK350 AVERY L7563 KLAR ETIKET 99,1X38,1
143515	0	14	PS10 3L 6830-10 DISKETTELOMME 3.5'
143628	0	14	PS6 3L 6832-6 CD-LOMME
143663	0	15	PS10 3L 10106 VISITKORTLOMME SIDEÅBNING
143708	0	14	ROLODEX RULLEKARTOTEK TIL 400 VISITKORT
143719	0	7	BX100 AVERY 3478 I/JET LABEL 210X297 WH
143743	0	4	PK6 3L 10345 ETIKETLOMME PP 65X150
143776	168704	15	LYRECO FANEBLADE 10-DELT PP A4 BLA FARVE
143787	144245	15	LYRECO FANEBLADE 10-DELT PP-PLAST A4MAXI
143889	168704	15	LYRECO FANEBLADE 12-DELT PP A4 BLA FARVE
143903	0	14	ROLODEX KARTOTEK TIL 500 KARTOTEKSKORT
143925	0	14	ROLODEX KARTOTEK TIL 200 VISITKORT SORT
143982	144245	15	LYRECO FANEBLADE 12-DELT PP-PLAST A4MAXI
144245	0	15	LYRECO FANEBLADE 5-DELT PP-PLAST A4 MAXI
144291	0	4	CANON NPG-7 KOPITONER SORT
144314	0	5	CANON FX3 FAX PATRON
144405	0	10	LYRECO VISKELÆDER
144449	0	10	STAEDTLER MARS 526-50 VISKEGUMMI
144451	0	4	TOSHIBA T-1350E BD-1340/1350 KOPIERINGST
144473	0	14	ADOC 9287.012 VISITKORTMAPPE A4 SORT PP
144484	0	14	PS10 ADOC 9287-010 VISITKORTLOMMER T/A4
144699	0	4	RICOH TYPE 150 FAX LASERTONER
144735	0	4	PK2 TOSHIBA TK-12 FAX PATRON
144781	0	10	STAEDTLER MARS 526-BT30 VISKEGUMMI
144861	143151	7	PK800 LYRECO MULTIETIKET 74X105 MM
145044	143719	6	BX1200 AVERY 3424 I+L+C LABELS 105x48MM 
145099	0	14	ACCO 31765 HARMONIKABOKS 19 RUM
145215	123879	15	LEITZ UNDERSKRIFTSMAPPE 20 DELT SORT
145294	121031	14	SORTERINGSMAPPE 12 RUM PP-PLAST
145328	0	1	PK20X120 TORK ADVANCED 471114 C-FOLD H3
145363	0	12	KOMPAKTRØR 11W G-23 SOKKEL 2 STIFTER
145589	0	12	LIBERT UPLIGHT LAMPE
145625	0	12	HALOGENPÆRE 50W GY6,35  MED 2 STIFTER
145682	0	10	UHU SUPERGEL SEKUNDLIM 3 G
145693	0	6	PHILIPS LFH0005 MINIBÅND 2X15 MIN
145716	0	11	DAHLE 561 SKÆREMASKINE A4
145762	0	13	DUO ARBEJDSLAMPE SORT MED BORDFOD
145773	0	13	BRIO ARBEJDSLAMPE MED BORDFOD SORT
145875	0	11	DAHLE 552 RULLESKÆRER A3
146138	138095	11	ÆSK25 KORTNÅLE 10 X 7 MM ASS.FARV
146207	0	10	EDDING 300 PERMANENT MARKER RUND SORT
146218	138095	9	ÆSK25  KORTNÅLE 10 X 7 MM SORT
146229	146207	10	EDDING 300 PERMANENT MARKER RUND BLÅ
146231	138095	9	ÆSK25  KORTNÅLE 10 X 7 MM BLÅ
146457	138506	9	ÆSK100 KORTNÅLE 4 X 16 MM BLÅ
146492	138506	9	ÆSK100  KORTNÅLE 4 X 16 MM RØD
146504	138506	9	ÆSK100  KORTNÅLE 4 X 16 MM HVID
146798	0	3	PK3 OLYMPUS XB60 MICRO-KASSETT 60 MIN
146914	0	15	PK10 RYGETIKET TIL LYRECO BREVORDNER 5CM
146925	0	15	PK10 RYGETIKET TIL LYRECO BREVORDNER 8CM
146947	0	0	BLOKHOLDER A4 23 X 37 CM BLÅ
147108	0	9	BIC VELLEDA 1781 WHITEBOARD SKRÅ SPIDS B
147121	147108	9	BIC VELLEDA 1781 WHITEBOARD SKRÅ SPIDS R
147143	147108	9	BIC VELLEDA 1781 WHITEBOARD SKRÅ SPIDS S
147314	0	12	LYRECO KALENDERREFIL SKRIVEUNDERLAG
147325	0	15	LYRECO BREVORDNER PP A4 8 CM BLÅ
147336	147325	15	LYRECO BREVORDNER PP A4 8 CM RØD
147347	147325	15	LYRECO BREVORDNER PP A4 8 CM ORANGE
147451	0	10	PILOT V-SIGNPEN 27135 FIBERPEN BLÅ
147473	147451	10	PILOT V-SIGNPEN 27133 FIBERPEN RØD
147484	147325	15	LYRECO BREVORDNER PP A4 8 CM GRØN
147495	147451	10	PILOT V-SIGNPEN 27137 FIBERPEN SORT
147531	147325	15	LYRECO BREVORDNER PP A4 8 CM GUL
147575	147325	15	LYRECO BREVORDNER PP A4 8 CM HVID
147622	0	10	PILOT V5 HI-TECHPOINT ROLLERPEN BLÅ
147633	147622	10	PILOT V5 HI-TECHPOINT ROLLERPEN RØD
147644	147622	10	PILOT V5 HI-TECHPOINT ROLLERPEN SORT
147655	147325	15	LYRECO BREVORDNER PP A4 8 CM SORT
147666	147325	15	LYRECO BREVORDNER PP A4 8 CM MINT
147677	147325	15	LYRECO BREVORDNER PP A4 8 CM LILLA
147688	147325	15	LYRECO BREVORDNER PP A4 8 CM PINK
147699	147702	10	PILOT V7 HI-TECHPOINT ROLLERPEN BLÅ
147702	0	10	PILOT V7 HI-TECHPOINT ROLLERPEN RØD
147713	147702	10	PILOT V7 HI-TECHPOINT ROLLERPEN SORT
147735	147622	10	PILOT V5 HI-TECHPOINT ROLLERPEN GRØN
147746	147325	15	LYRECO BREVORDNER PP A4 8 CM TURKIS
147757	147325	15	LYRECO BREVORDNER PP A4 8 CM GRÅ
147768	0	15	LYRECO BREVORDNER PP A4 5 CM BLÅ
147781	146207	10	EDDING 300 PERMANENT MARKER RUND RØD
147826	147768	15	LYRECO BREVORDNER PP A4 5 CM RØD
147859	0	10	ARTLINE 90 MARKER KANTET SPIDS BLÅ
147861	147859	10	ARTLINE 90 MARKER KANTET SPIDS RØD
147872	147859	10	ARTLINE 90 MARKER KANTET SPIDS GRØN
147883	147859	10	ARTLINE 90 MARKER KANTET SPIDS SORT
147952	0	10	EDDING 400 PERMANENT MARKER RUND EF SORT
147963	147952	10	EDDING 400 PERMANENT MARKER RUND EF BLÅ
147974	147952	10	EDDING 400 PERMANENT MARKER RUND EF RØD
147985	0	10	EDDING 500 PERMANENT MARKER 2-7MM SORT
148011	147985	10	EDDING 500 PERMANENT MARKER 2-7MM BLÅ
148022	147985	10	EDDING 500 PERMANENT MARKER 2-7MM RØD
148033	0	10	EDDING 800 PERM. MARKER SKRÅ SPIDS SORT
148044	148033	10	EDDING 800 PERM. MARKER SKRÅ SPIDS BLÅ
148055	148033	10	EDDING 800 PERM. MARKER SKRÅ SPIDS RØD
148099	0	9	PILOT VBALL ROLLERPEN 0,5MM GRØN
148113	148099	10	PILOT V-BALL ROLLERPEN 0,5MM BLÅ
148124	148099	10	PILOT V-BALL ROLLERPEN 0,5MM RØD
148135	148099	10	PILOT V-BALL ROLLERPEN 0,5MM SORT
148168	147768	14	LYRECO BREVORDNER PP A4 5 CM ORANGE
148179	147768	15	LYRECO BREVORDNER PP A4 5 CM GRØN
148272	0	10	ETU20 STABILO POINT 68 FIBERPENNE ASS.
148317	0	10	UNI-BALL UB-120 MICRO ROLLERPEN BLÅ
148328	148317	10	UNI-BALL UB-120 MICRO ROLLERPEN RØD
148339	148317	10	UNI-BALL UB-120 MICRO ROLLERPEN GRØN
148341	148317	10	UNI-BALL UB-120 MICRO ROLLERPEN SORT
148396	147768	15	LYRECO BREVORDNER PP A4 5 CM GUL
148454	147768	15	LYRECO BREVORDNER PP A4 5 CM HVID
148476	0	10	BIC VELLEDA 1741 W/BOARD RUND SPIDS SORT
148487	148476	10	BIC VELLEDA 1741 W/BOARD RUND SPIDS BLÅ
148498	148476	10	BIC VELLEDA 1741 W/BOARD RUND SPIDS RØD
148501	148476	10	W/BOARD MARKER PK8 BIC 1741 1.4MM ASSORT
148589	147768	15	LYRECO BREVORDNER PP A4 5 CM SORT
148682	147768	14	LYRECO BREVORDNER PP A4 5 CM MINTGRØN
148705	0	10	STABILO SENSOR 189 FINELINER BLÅ
148716	148705	10	STABILO SENSOR 189 FINELINER RØD
148727	148705	10	STABILO SENSOR 189 FINELINER GRØN
148738	148705	10	STABILO SENSOR 189 FINELINER SORT
148807	0	10	ARTLINE 70 MARKER RUND SPIDS BLÅ
148818	147768	15	LYRECO BREVORDNER PP A4 5 CM LILLA
148829	148807	10	ARTLINE 70 MARKER RUND SPIDS RØD
148831	148807	10	ARTLINE 70 MARKER RUND SPIDS GRØN
148842	148807	10	ARTLINE 70 MARKER RUND SPIDS SORT
148955	147768	14	LYRECO BREVORDNER PP A4 5 CM PINK
148977	147768	15	LYRECO BREVORDNER PP A4 5 CM TURKIS
148999	147768	15	LYRECO BREVORDNER PP A4 5 CM GRÅ
149003	0	10	PENTEL R50 ROLLERPEN MEDIUM BLÅ
149014	149003	10	PENTEL R50 ROLLERPEN MEDIUM GRØN
149025	149003	10	PENTEL R50 ROLLERPEN MEDIUM RØD
149047	149003	10	PENTEL R50 ROLLERPEN MEDIUM SORT
149184	0	8	PARKER VECTOR ROLLERPEN M/HÆTTE SORT
149218	0	10	STABILO BOSS 70-24 HIGHLIGHTER GUL
149229	149218	10	STABILO BOSS 70-56 HIGHLIGHTER PINK
149231	149218	10	STABILO BOSS 70-33 HIGHLIGHTER GRØN
149242	149218	10	STABILO BOSS 70-58 HIGHLIGHTER VIOLET
149322	149218	10	STABILO BOSS 70-55 HIGHLIGHTER LILLA
149333	0	10	ETU4 STABILO BOSS HIGHLIGHTER ASS.
149344	149218	10	STABILO BOSS 70-51 HIGHLIGHTE TURKISGRØN
149355	149218	10	STABILO BOSS 70-31 HIGHLIGHTER BLÅ
149366	149218	10	STABILO BOSS 70-40 HIGHLIGHTER RØD
149377	149218	10	STABILO BOSS 70-54 HIGHLIGHTER ORANGE
149388	0	10	ETU6 STABILO BOSS HIGHLIGHT + HOLDER ASS
149435	0	10	ETU8 STABILO BOSS HIGHLIGHTER ASS.
149969	0	10	ETU4 LYRECO DRY WIPE WHITEBOARDPEN RUND
150029	150111	14	LYRECO BUDGET TILBUDSMAPPE PP A4 GUL
150031	150111	14	LYRECO BUDGET TILBUDSMAPPE PP A4 SORT
150042	150111	14	LYRECO BUDGET TILBUDSMAPPE PP A4 HVID
150064	0	10	STABILO POINT 88 FINELINER SORT
150075	150064	10	STABILO POINT 88 FINELINER BLÅ
150086	150064	10	STABILO POINT 88 FINELINER RØD
150111	0	14	LYRECO BUDGET TILBUDSMAPPE PP A4 BLÅ
150122	150111	14	LYRECO BUDGET TILBUDSMAPPE PP A4 RØD
150133	150111	14	LYRECO BUDGET TILBUDSMAPPE PP A4 GRØN
150224	139065	9	ÆSK500 HULFORSTÆRKERE HVIDE
150508	0	10	PILOT V-BALL ROLLERPEN 0,7MM BLÅ
150519	150508	10	PILOT V-BALL ROLLERPEN 0,7MM SORT
150521	150508	10	PILOT V-BALL ROLLERPEN 0,7MM RØD
150598	0	10	LYRECO DRY WIPE WHITEBOARDPEN RUND GRØN
150601	0	10	LYRECO BUDGET HIGHLIGHTER GUL
150634	150601	10	LYRECO BUDGET HIGHLIGHTER PINK
150816	150601	8	LYRECO HIGHLIGHTER BLÅ
150827	150601	10	LYRECO BUDGET HIGHLIGHTER GRØN
150931	150601	8	LYRECO HIGHLIGHTER VIOLET
150942	150601	10	LYRECO BUDGET HIGHLIGHTER ORANGE
150953	150601	10	ETU6 LYRECO BUDGET HIGHLIGHTER ASS.
150964	150598	10	LYRECO DRY WIPE WHITEBOARDPEN RUND SORT
151012	150598	10	LYRECO DRY WIPE WHITEBOARDPEN RUND BLÅ
151034	150598	10	LYRECO DRY WIPE WHITEBOARDPEN RUND RØD
151103	0	10	LYRECO MARKER KANTET SPIDS SORT
151114	151103	10	LYRECO MARKER KANTET SPIDS BLÅ
151125	151103	10	LYRECO MARKER KANTET SPIDS RØD
151136	151103	10	LYRECO MARKER KANTET SPIDS GRØN
151147	151103	10	ETU4 LYRECO MARKER KANTET SPIDS ASS.
151158	0	10	LYRECO MARKER RUND SPIDS SORT
151169	151158	10	LYRECO MARKER RUND SPIDS BLÅ
151171	151158	10	LYRECO MARKER RUND SPIDS RØD
151193	151158	10	LYRECO MARKER RUND SPIDS GRØN
151205	151158	10	ETU4 LYRECO MARKER RUND SPIDS ASS.
151342	143151	7	PK2100 LYRECO MULTIETIKET 38,1X63,5 MM
151353	143151	7	PK1600 LYRECO MULTIETIKET 33,9X99,1 MM
151397	143151	7	PK1400 LYRECO MULTIETIKET 38,1X99,1 MM
151409	143151	7	PK800 LYRECO MULTIETIKET 67,7X99,1 MM
151433	0	12	KOMPAKTRØR 9 WATT MED G-23 FATNING
151444	117207	7	DYMO 40913 TEKSTTAPE 9MM SORT/HVID
151455	117207	7	DYMO 40918 TEKSTTAPE 9MM SORT/GUL
151466	117207	7	DYMO 40910 TEKSTTAPE 9MM SORT/KLAR
152378	0	15	LYRECO REGISTER 1-5 PP-PLAST A4 GRÅ
152389	152378	15	LYRECO REGISTER 1-10 PP-PLAST A4 GRÅ
152391	152378	15	LYRECO REGISTER 1-15 PP-PLAST A4 GRÅ
152414	152378	15	LYRECO REGISTER 1-20 PP-PLAST A4 GRÅ
152744	0	1	PK21X110 TORK PREMIUM 100288 INTERFO H2
153703	0	13	BIOFFICE WHITEBOARDTAVLE STÅL 120X180
154205	0	5	ÆSK50 3M CG3700 TRANSPARENT A4 T/HP FARV
154227	0	5	ÆSK50 3M CG3300 LASERTRANSP. A4
155527	0	8	PK500 TROPHÉE 1877  A4 80G SOLGUL
155538	155527	8	PK500 TROPHÉE 1774 A4 80G ALMUEBLÅ
155551	155527	8	PK500 TROPHÉE 1873 A4 80G BRÆNDT ORANGE
155595	155527	8	PK500 TROPHÉE 1878 A4 80G ORANGE
155675	155527	5	PK250 TROPHÉE FOREST GREEN - SKOV GRØN A
155733	155527	8	PK500 TROPHÉE 1778 A4 80G CITRONGUL
155846	155527	8	PK500 TROPHÉE 1788 A4 80G PERLEGRÅ
155857	155527	8	PK500 TROHPÉE 1782 A4 80G KIRSEBÆRRØD
155868	155527	8	PK500 TROPHÉE 1781 A4 80G DYBBLÅ
155881	155527	8	PK500 TROPHÉE 1783 A4 80G SKOVGRØN
157227	0	8	PK500 LYRECO PREMIUM KOPIPAPIR A4 80G
157717	0	10	LINEX SUPER LINEAL 20 CM
157796	0	8	PK500 LYRECO STANDARD KOPIPAPIR A4 80G
158595	142909	14	PK100 ROLODEX KARTOTEKKORT 5,7X10,2 HVID
158642	0	10	LINEX SUPER LINEAL 50 CM
159042	155527	8	PK500 TROPHÉE 1875 A4 80G LØVGRØN
159213	155527	8	PK500 TROPHÉE 1882 A3 80G GRØN
159224	155527	8	PK500 TROPHÉE 1888 A3 80G ROSA
159337	0	8	PK500 LYRECO STANDARD KOPIPAPIR A3 80G
159348	0	4	CANON NPG-11, 1382A002KOPIERINGSTONER 28
159452	155527	8	PK500 TROPHÉE 1975 A4 80G GRØN
159463	155527	8	PK500 TROPHÉE 1973  A4 80G ROSA
159485	155527	8	PK500 TROPHÉE 1769 A4 80G LAKSEROSA
159543	0	8	PK500 LYRECO BUDGET KOPIPAPIR A4 80G
159612	0	4	CANON FC/A30 KOPITONER
159645	155527	8	PK250 TROPHÉE 1029 A4 160G SOLGUL
159678	155527	5	PK250 TROPHÉE ORANGE - ORANGE A4 160G
159862	155527	8	PK500 TROPHÉE 1871 A4 80G SAND
159873	155527	8	PK500 TROPHÉE 1872  A4 80G LILLA
159884	155527	8	PK500 TROPHÉE 1780 A4 80G GYLDEN
159895	155527	8	PK500 TROPHÉE 1771 A4 80G PINK
160137	122579	8	PK250 DCP 1844 FARVEKOPIPAPIR A4 120G
160148	122579	8	PK250 DCP 1842 FARVEKOPIPAPIR A4 160G
160159	122579	8	PK500 DCP 1821 FARVEKOPIPAPIR A4 100G
160398	160478	4	CANON BCI-21 INKJET PATRON 3-FARVET
160423	0	4	CANON BC-10 INKJET PATRON SORT
160434	0	4	PK3 CANON BCI-10 INKJET PATRON SORT
160467	0	4	CANON BC-20 0895A002 INKJET PATRON SORT
160478	0	4	CANON BCI-21 INKJET PATRON SORT
160489	0	4	CANON BC-21 INKJET PATRON SORT + COLOR
160491	0	5	HP 03A C3903A LASERTONER
160547	0	4	HP 00A C3900A TONERPATRON SORT
160809	0	2	PK100 TORK140280 PREM ANSIGTSSERVIET F1
160877	0	11	LEITZ NEXXT 5038 HULAPPARAT 2-HUL SORT
160899	0	11	LEITZ 5180 HULAPPARAT 2-HUL SØLVGRÅ/SORT
160924	0	11	LEITZ 5114 HULAPPARAT 4-HUL INDSTILLELIG
160957	162191	11	LEITZ 5008 CI HULAPPARAT 2-HUL SORT
160981	0	11	LEITZ 5182 HULAPPARAT 2-HUL SØLVGRÅ/SORT
161038	0	5	PK100 EPSON SO41061 INKJET PAPIR 102G A4
161335	0	4	CANON EP-A LASERTONER
161459	0	4	CANON BC-02 INKJET PATRON SORT
161541	0	4	PK2 CANON NP1010 KOPITONER
161585	0	4	HP 92275A 75A TONERPATRON
161596	0	11	BULLDOG CLIPS 31 MM
161619	0	11	BULLDOG CLIPS 50 MM
161632	0	11	BULLDOG CLIPS 75 MM
161654	0	4	HP 29 51629A INKJET PATRON SORT
161665	0	4	HP 49 51649A INKJET PATRON 3-FARVET
161676	0	5	HP 45 51645A INKJET PATRON SORT
161687	0	4	HP 41 51641A INKJET PATRON 3-FARVET
161756	0	11	ÆSK12 LYRECO FOLDBACK CLIPS 19 MM
161767	0	11	ÆSK12 LYRECO FOLDBACK CLIPS 25 MM
161778	0	11	ÆSK12 LYRECO FOLDBACK CLIPS 32 MM
161791	0	11	ÆSK12 LYRECO FOLDBACK CLIPS 51 MM
161871	0	11	PAPIRSPYD SORTLAKERET METAL
161973	102057	3	SONY 4MM DATATAPE 90M 2.0GB DDS
161984	102057	3	SONY 4MM DATATAPE 120M 4.0GB DDS2
162191	0	11	LEITZ 5008 CI HULAPPARAT 2-HUL MØRK RØD
162203	162191	11	LEITZ 5008 CI HULAPPARAT 2-HUL MØRK BLÅ
162442	0	16	PK500 MAILMAN 3554 KONVOLUT C5P
162509	0	16	PK500 MAILMAN 3718 KONVOLUT C4P
162533	0	16	PK500 MAILMAN 3746 KONVOLUT C4 M/RUDE
162737	0	6	CASIO HR-8TEC STRIMMELREGNER SORT
163002	0	6	CASIO HR-150TEC STRIMMELREGNER
163081	0	6	PHILIPS LFH 0720T UDSKRIFTSSYSTEM
163525	0	4	CANON BJI-201BK INKJET PATRON SORT
163649	3780061	6	TEXAS TI-30 XS MULTIVIEW TEKNISKRÄKNARE
163764	142022	6	ENERGIZER D386 KNAPPCELLEBATTERI
163775	142022	6	ENERGIZER D357/SR44 KNAPPCELLEBATTERI
163786	141974	3	PK2 ENERGIZER L91/FR6 BATTERI
163797	142022	6	ENERGIZER D389 KNAPPCELLEBATTERI
163866	0	6	PK2 ENERGIZER C LR14 NIMH OPL. BATTERI
163877	163866	6	PK2 ENERGIZER D LR20 NIMH OPL.BATTERI
163888	163866	6	ENERGIZER E HR22 NIMH OPL BATTERI 9,0V
163899	0	5	PK2 PELIKAN GR. 720 FARVERULLE SORT
163981	0	4	CANON CJ-3A II 0136B002 INKJET PATRON SO
163992	0	4	CANON BJI-642 INKJET PATRON SORT
164005	0	4	CANON BC-01 INKJET PATRON SORT
164095	0	4	TA 13607 FARVEBÅND
164107	0	4	4652HER CE/EM FARVEBÅND
164129	0	4	PELIKAN GR.308 FARVEBÅND
164153	0	4	HP 33 51633M INKJET PATRON SORT
164164	0	4	PELIKAN GR. 177C FARVEBÅND
164209	0	4	OLIVETTI 84431 INKJET PATRON SORT
164222	0	4	PELIKAN NEC P20/30 PRINTERBÅND
164299	0	5	PK2 PELIKAN EPSON HX20 DATAFÄRGBAND
164346	0	4	HP 26 51626A INKJET PATRON SORT
164392	0	5	BROTHER AX110 FARVEBÅND GR 153C
164483	0	4	HP 25 51625A INKJET PATRON 3-FARVET
164506	0	4	CANON BJI-201M INKJET PATRON MAGENTA
164528	0	4	CANON BJI-201C INKJET PATRON CYAN
164539	0	4	CANON BJI-201Y INKJET PATRON GUL
164574	0	4	HP 40 51640A INKJET PATRON SORT
164585	164574	4	HP 40 51640M INKJET PATRON DJ 1200C MAG,
164778	164574	4	HP 40 51640C INKJET PATRON DJ1200C CYAN
164789	164574	4	HP 40 51640Y INKJET PATRON DJ 1200C GUL
164791	0	5	CANON E30 KOPITONER
165189	0	4	BROTHER TN-200 LASERTONER
165191	165189	4	BROTHER DR-200 TRUMMA
165269	0	4	LEXMARK 11A3540 FARVEBÅND
165395	0	4	PK2 BROTHER PC-102 RF FARVEBÅND
165533	0	1	PK11 TORK ADVANCED 101221 RULL HVIT M1
165681	0	3	BROTHER AX410 SKRIVEMASKINE
165748	145693	5	PHILIPS LFH0007 MINIBÅND 2X30 MIN
166013	0	12	RUBBERMAID FODSTØTTE GRÅ
166126	187516	4	HP 98X 92298X LASERTONER HC
166412	0	13	BISLEY HÆNGEMAPPESKAB 4-SKUFFER LYSGRÅ
166423	166412	13	BISLEY HÆNGEMAPPESKAB 2-SKUFFER LYSGRÅ
166434	166412	13	BISLEY HÆNGEMAPPESKAB 3-SKUFFER LYSGRÅ
166491	0	5	PK500 COLOR COPY PAPIR 100G A4
166536	166491	5	PK500 COLOR COPY PAPIR A3 100G
168566	0	9	ÆSK100 PAPERBINDERS 25 MM GULDFARVEDE
168704	0	15	LYRECO FANEBLADE 5-DELT PP A4 ASS FARVER
169241	0	12	TWIN ACTIVE 3111 FODSTØTTE SORT
169547	0	13	ERGONOMISK FODSTØTTE LYSGRÅ RT-65
169558	0	12	RUBBERMAID M465 KOMFORT FODSTØTTE GRÅ
169684	0	13	BIOFFICE WHITEBOARDTAVLE LAKERET 90X120
